,val_loss,val_mape,val_smape,val_mean_squared_error,loss,mape,smape,mean_squared_error
0,1996.5015758167613,5498.314970999053,95.4339712894324,1996.5015758167613,2021.4270733173078,29313.742638221152,97.25220125638522,2021.4270733173078
1,1969.7204663825758,4931.775997277462,94.43829114509352,1969.7204663825758,2004.8071702223558,10551.534194711538,96.87211397611178,2004.8071702223558
2,1979.117801550663,9369.451290246212,94.60763018059008,1979.117801550663,1992.0915978064904,11986.668509615385,96.17969031700721,1992.0915978064904
3,1974.505585641572,5366.725378787879,94.65879613702947,1974.505585641572,1978.0260066105768,24686.1083984375,95.8166025015024,1978.0260066105768
4,1968.4637710108902,5010.119377367424,94.55233024828362,1968.4637710108902,1964.9025127704326,7767.102974759616,95.49610208364633,1964.9025127704326
5,1936.5137162642045,6347.245953184186,93.30162279533617,1936.5137162642045,1952.293592247596,7512.83486328125,94.91685051551232,1952.293592247596
6,1913.350830078125,3196.2390284682765,92.38682972301136,1913.350830078125,1939.2006310096153,20538.202178485575,94.43888890193058,1939.2006310096153
7,1898.6161739464962,3088.328565192945,91.65483208858606,1898.6161739464962,1927.3727576622596,16534.22859074519,93.94593294583834,1927.3727576622596
8,1894.128691702178,2756.889892578125,91.45224253336589,1894.128691702178,1914.42705078125,6519.500908954327,93.42550987830529,1914.42705078125
9,1897.0888745857008,2562.818525834517,91.50400681929155,1897.0888745857008,1904.054229266827,5091.589678485577,92.87090923602764,1904.054229266827
